run_id,width,images_seen,step,group_count,mean_loss,std_loss,min_loss,max_loss
exchangeability_job64077103,256,372759,2920,8,4.89404296875,0.02466182870932498,4.859375,4.92578125
exchangeability_job64077103,256,517947,4048,8,4.40869140625,0.06406540282581073,4.34765625,4.5234375
exchangeability_job64077103,256,719686,5624,8,3.9833984375,0.04728015014418049,3.9296875,4.078125
exchangeability_job64077103,256,1000000,7816,8,3.5068359375,0.03707080643769982,3.447265625,3.55859375
exchangeability_job64077103,256,1389495,10856,8,3.050048828125,0.024354174594100126,3.021484375,3.099609375
exchangeability_job64077103,256,1930698,15088,8,2.86669921875,0.05031666614035048,2.822265625,2.982421875
exchangeability_job64077103,256,2682695,20960,8,2.47021484375,0.04072394426170516,2.4287109375,2.55078125
exchangeability_job64077103,256,3727593,29128,8,2.5634765625,0.034883927928694825,2.48828125,2.599609375
exchangeability_job64077103,256,5179474,40472,8,2.396728515625,0.009689030680168178,2.37890625,2.408203125
exchangeability_job64077103,256,7196856,56232,8,2.364990234375,0.016382909247859002,2.333984375,2.392578125
exchangeability_job64077103,256,10000000,78128,8,2.42333984375,0.01013698217384116,2.408203125,2.439453125
exchangeability_job64077150,512,10000,80,12,6.804036458333333,0.0021592609312209633,6.80078125,6.80859375
exchangeability_job64077150,512,21544,176,12,6.632486979166667,0.0010796304656104816,6.62890625,6.6328125
exchangeability_job64077150,512,46415,368,12,6.414388020833333,0.013385992965463599,6.39453125,6.44140625
exchangeability_job64077150,512,100000,784,12,6.132486979166667,0.03613574500112077,6.078125,6.19140625
exchangeability_job64077150,512,138949,1088,12,5.925130208333333,0.03500522150721371,5.8671875,5.98046875
exchangeability_job64077150,512,193069,1512,12,5.758463541666667,0.12114449261672133,5.58984375,5.98046875
exchangeability_job64077150,512,268269,2096,12,5.314778645833333,0.05545999998229377,5.2265625,5.43359375
exchangeability_job64077150,512,372759,2920,12,4.918294270833333,0.05686374725325317,4.81640625,5.0390625
exchangeability_job64077150,512,517947,4048,12,4.367513020833333,0.04256612781730258,4.29296875,4.4375
exchangeability_job64077150,512,719686,5624,12,3.9772135416666665,0.08445368108371244,3.884765625,4.16015625
exchangeability_job64077150,512,1000000,7816,12,3.4010416666666665,0.042194833628271776,3.330078125,3.466796875
exchangeability_job64077150,512,1389495,10856,12,2.9420572916666665,0.03559953936065707,2.884765625,3.001953125
exchangeability_job64077150,512,1930698,15088,12,2.7327473958333335,0.05036534242738444,2.650390625,2.8125
exchangeability_job64077150,512,2682695,20960,12,2.3268229166666665,0.03563747016723816,2.2998046875,2.4296875
exchangeability_job64077150,512,3727593,29128,12,2.3990885416666665,0.025767600816618882,2.353515625,2.453125
exchangeability_job64077150,512,5179474,40472,12,2.2427571614583335,0.013516711201811964,2.224609375,2.271484375
exchangeability_job64077150,512,7196856,56232,12,2.2103678385416665,0.015954464794610313,2.181640625,2.2431640625
exchangeability_job64077150,512,10000000,78128,12,2.27490234375,0.012958632356356149,2.24609375,2.294921875
